AGEP,SCHL,MAR,SEX,DIS,ESP,CIT,MIG,MIL,ANC,NATIVITY,DEAR,DEYE,DREM,PINCP,ESR,FER,RAC1P,label
29.0,19,5,1,1,0,1,1,4,1,1,1,2,1,9600.0,6,0,8,1
55.0,21,1,2,1,0,4,1,4,1,2,2,2,1,0.0,6,0,6,0
55.0,12,1,1,1,0,4,1,4,1,2,2,2,2,30000.0,1,0,8,0
17.0,14,5,1,1,0,1,3,4,1,1,2,2,1,0.0,6,0,8,1
34.0,16,1,2,2,0,4,1,4,1,2,2,2,2,0.0,6,2,8,1
18.0,14,5,2,2,0,1,1,4,2,1,2,2,2,0.0,6,2,9,0
56.0,14,1,2,2,0,4,1,4,1,2,2,2,2,30000.0,1,0,1,0
21.0,19,5,1,2,0,1,1,4,1,1,2,2,2,19300.0,1,0,1,0
24.0,21,1,2,2,0,4,1,4,2,2,2,2,2,600.0,6,2,1,0
27.0,6,1,2,2,0,5,1,4,1,2,2,2,2,11000.0,1,1,6,0
57.0,8,1,2,1,0,4,1,4,4,2,2,2,1,0.0,3,0,8,0
63.0,1,1,2,2,0,4,2,4,1,2,2,2,2,0.0,6,0,1,1
40.0,16,1,2,2,0,5,1,4,1,2,2,2,2,30000.0,1,2,1,0
60.0,18,3,1,2,0,1,1,2,1,1,2,2,2,0.0,6,0,1,0
26.0,20,5,2,2,0,1,1,4,1,1,2,2,2,8000.0,1,2,1,0
43.0,15,1,1,1,0,1,1,4,4,1,2,2,2,2500.0,1,0,9,1
15.0,12,5,1,2,2,1,1,0,2,1,2,2,2,0.0,0,0,1,0
30.0,22,5,1,2,0,1,1,4,1,1,2,2,2,400.0,1,0,1,0
22.0,20,5,2,2,0,1,1,4,2,1,2,2,2,0.0,3,2,1,0
55.0,1,1,2,2,0,4,1,4,1,2,2,2,2,1800.0,6,0,6,1
61.0,1,1,1,2,0,1,1,4,1,1,2,2,2,30000.0,1,0,6,0
20.0,16,5,1,2,0,1,1,4,2,1,2,2,2,17000.0,1,0,9,1
50.0,16,1,2,2,0,5,1,4,1,2,2,2,2,28000.0,2,2,1,0
42.0,21,1,2,2,0,1,1,4,2,1,2,2,2,22000.0,1,2,1,1
58.0,12,1,1,2,0,1,1,4,1,1,2,2,2,25600.0,6,0,1,1
42.0,9,1,2,2,0,5,1,4,1,2,2,2,2,3200.0,6,2,8,1
17.0,12,5,1,2,7,1,1,4,2,1,2,2,2,2400.0,3,0,8,0
63.0,16,3,1,2,0,4,1,4,1,2,2,2,2,29000.0,1,0,1,0
15.0,12,5,2,2,3,1,1,0,2,1,2,2,2,0.0,0,2,9,0
28.0,21,5,2,2,0,5,1,4,1,2,2,2,2,26700.0,1,2,2,1
19.0,16,5,1,2,0,1,1,4,1,1,2,2,2,0.0,6,0,8,0
22.0,20,5,2,2,0,5,3,4,4,2,2,2,2,12000.0,1,2,1,0
34.0,16,5,1,2,0,5,1,2,4,2,2,2,2,25000.0,1,0,6,1
62.0,1,1,1,1,0,4,1,4,1,2,2,2,2,7800.0,6,0,1,1
57.0,11,1,2,2,0,5,1,4,1,2,2,2,2,0.0,6,0,1,0
51.0,19,1,1,2,0,1,3,2,1,1,2,2,2,10000.0,1,0,1,0
20.0,19,5,2,2,0,5,1,4,1,2,2,2,2,0.0,6,2,1,1
15.0,12,5,2,1,7,1,1,0,2,1,2,2,1,0.0,0,2,9,0
60.0,7,3,2,2,0,4,1,4,1,2,2,2,2,10900.0,6,0,1,1
49.0,16,1,1,2,0,1,1,4,1,1,2,2,2,4000.0,1,0,1,0
28.0,19,5,1,2,0,1,1,4,1,1,2,2,2,0.0,6,0,1,1
28.0,22,5,2,2,0,1,1,4,2,1,2,2,2,4600.0,1,2,1,1
45.0,17,5,1,1,0,1,1,4,2,1,1,2,1,0.0,6,0,9,1
20.0,18,1,2,2,0,1,1,4,4,1,2,2,2,2000.0,1,2,6,1
41.0,19,1,1,2,0,5,1,4,1,2,2,2,2,17800.0,1,0,1,0
32.0,19,5,1,1,0,1,1,4,2,1,2,2,2,12700.0,6,0,1,1
20.0,16,5,2,2,0,5,1,4,1,2,2,2,2,12000.0,1,2,8,1
23.0,19,5,1,2,0,1,1,4,4,1,2,2,2,23000.0,1,0,2,1
55.0,9,1,1,2,0,5,1,4,1,2,2,2,2,16000.0,1,0,1,1
55.0,9,4,2,2,0,4,1,4,1,2,2,2,2,24000.0,1,0,1,0
40.0,19,2,2,2,0,1,1,4,1,1,2,2,2,12000.0,1,2,2,1
29.0,16,1,1,2,0,1,1,4,2,1,2,2,2,30000.0,1,0,1,0
58.0,12,1,1,1,0,5,1,4,1,2,2,2,1,11800.0,6,0,6,1
15.0,12,5,1,2,4,1,1,0,1,1,2,2,2,0.0,0,0,8,1
18.0,16,5,2,2,0,1,3,4,2,1,2,2,2,5600.0,6,2,1,0
34.0,22,1,2,1,0,5,1,4,2,2,2,2,2,0.0,6,1,9,1
44.0,20,1,2,2,0,1,1,4,1,1,2,2,2,200.0,6,2,1,1
46.0,9,1,1,1,0,5,1,4,1,2,2,2,2,5000.0,6,0,1,0
26.0,21,1,2,2,0,1,3,4,2,1,2,2,2,0.0,6,2,1,0
24.0,19,5,1,2,0,1,1,4,2,1,2,2,2,0.0,6,0,1,0
64.0,16,1,2,1,0,1,1,4,4,1,2,2,2,18830.0,2,0,8,0
30.0,21,5,1,2,0,1,1,4,2,1,2,2,2,8000.0,1,0,1,0
25.0,16,5,1,2,0,1,1,4,3,1,2,2,2,-2300.0,6,0,8,1
48.0,19,1,2,2,0,1,1,4,1,1,2,2,2,13800.0,1,2,1,1
57.0,19,2,2,2,0,1,1,4,4,1,2,2,2,15000.0,1,0,8,0
22.0,19,5,2,2,0,1,3,4,1,1,2,2,2,15000.0,1,2,1,0
15.0,12,5,1,2,2,1,1,0,1,1,2,2,2,0.0,0,0,6,0
46.0,19,1,1,2,0,4,1,4,1,2,2,2,2,7000.0,1,0,6,0
15.0,11,5,1,2,5,1,3,0,1,1,2,2,2,0.0,0,0,1,1
15.0,12,5,1,1,7,1,1,0,4,1,2,2,1,0.0,0,0,1,0
30.0,15,1,2,2,0,1,3,4,4,1,2,2,2,1600.0,6,2,1,1
41.0,1,4,2,2,0,1,1,4,2,1,2,2,2,30000.0,1,2,1,0
56.0,16,1,2,2,0,4,1,4,4,2,2,2,2,12000.0,1,0,6,0
24.0,19,5,2,1,0,1,1,4,1,1,2,2,2,0.0,6,2,1,1
56.0,1,1,2,2,0,4,1,4,1,2,2,2,2,9500.0,1,0,1,1
63.0,18,1,1,2,0,1,1,4,1,1,2,2,2,23300.0,6,0,1,0
15.0,12,5,2,2,0,1,1,0,1,1,2,2,2,0.0,0,2,1,0
19.0,17,5,2,2,0,1,3,4,4,1,2,2,2,18000.0,1,2,1,0
21.0,14,5,1,2,0,1,1,4,1,1,2,2,2,22800.0,1,0,1,0
55.0,23,5,1,2,0,1,1,4,1,1,2,2,2,12400.0,1,0,1,0
23.0,16,5,1,2,0,1,1,4,4,1,2,2,2,3000.0,1,0,8,1
15.0,12,5,1,2,2,1,1,0,2,1,2,2,2,0.0,0,0,1,1
21.0,16,5,1,2,0,1,1,4,2,1,2,2,2,1500.0,1,0,1,0
40.0,9,5,1,2,0,5,1,4,2,2,2,2,2,17000.0,1,0,3,1
19.0,18,5,1,2,0,1,1,4,2,1,2,2,2,3000.0,1,0,9,0
17.0,15,5,1,2,7,1,3,4,1,1,2,2,2,0.0,6,0,8,1
24.0,21,5,1,2,0,5,1,4,1,2,2,2,2,9000.0,1,0,6,0
38.0,10,1,1,2,0,5,1,4,1,2,2,2,2,24000.0,1,0,8,0
20.0,19,5,2,2,0,1,1,4,2,1,2,2,2,2000.0,6,2,1,0
48.0,21,1,1,2,0,1,1,4,1,1,2,2,2,8500.0,1,0,1,0
42.0,19,5,2,2,0,1,3,4,1,1,2,2,2,17000.0,1,2,1,1
58.0,20,1,2,2,0,1,1,4,1,1,2,2,2,24000.0,6,0,8,1
46.0,23,1,2,2,0,5,1,4,1,2,2,2,2,0.0,6,2,1,0
64.0,23,1,1,2,0,1,1,4,1,1,2,2,2,14000.0,1,0,1,1
22.0,19,5,2,2,0,1,1,4,1,1,2,2,2,25800.0,1,2,8,0
23.0,14,5,1,2,0,1,1,4,1,1,2,2,2,0.0,6,0,1,1
31.0,9,1,2,2,0,5,3,4,1,2,2,2,2,0.0,6,2,1,0
40.0,21,1,2,2,0,1,1,4,2,1,2,2,2,0.0,6,2,1,0
40.0,21,5,1,2,0,1,1,2,2,1,2,2,2,27000.0,1,0,1,1
48.0,16,1,1,2,0,1,1,4,2,1,2,2,2,24000.0,1,0,1,0
37.0,20,1,2,2,0,1,1,4,2,1,2,2,2,28800.0,1,2,9,0
40.0,16,5,1,1,0,1,3,4,4,1,2,2,2,0.0,6,0,2,0
52.0,21,1,2,2,0,5,1,4,1,2,2,2,2,0.0,6,0,8,0
22.0,18,5,1,2,0,1,3,4,4,1,2,2,2,24000.0,1,0,1,1
16.0,13,5,1,2,3,1,1,0,1,1,2,2,2,0.0,6,0,1,0
62.0,20,1,1,1,0,1,1,4,1,1,1,2,1,1900.0,6,0,1,1
57.0,9,4,1,2,0,5,1,4,1,2,2,2,2,300.0,6,0,1,1
55.0,19,1,2,2,0,3,1,4,2,1,2,2,2,0.0,6,0,9,0
31.0,19,3,2,2,0,5,1,4,1,2,2,2,2,0.0,6,2,6,1
55.0,1,1,1,2,0,4,1,4,1,2,2,2,2,850.0,1,0,2,0
60.0,16,1,1,2,0,5,1,4,1,2,2,2,2,0.0,6,0,6,0
53.0,19,1,1,2,0,1,1,4,2,1,2,2,2,0.0,6,0,1,0
30.0,16,5,1,2,0,1,1,4,4,1,2,2,2,24000.0,1,0,9,0
23.0,21,1,2,2,0,1,3,4,4,1,2,2,2,13000.0,1,2,8,0
22.0,16,5,1,2,0,5,2,4,1,2,2,2,2,3600.0,1,0,6,0
42.0,20,5,1,2,0,1,1,3,2,1,2,2,2,30000.0,1,0,1,0
29.0,21,1,2,2,0,1,1,4,2,1,2,2,2,20000.0,1,2,1,0
52.0,16,1,2,2,0,1,3,4,2,1,2,2,2,0.0,6,0,3,0
51.0,21,1,2,2,0,1,1,4,3,1,2,2,2,0.0,6,0,1,0
36.0,21,5,1,2,0,1,1,4,1,1,2,2,2,17100.0,3,0,6,0
40.0,20,1,2,2,0,1,1,4,1,1,2,2,2,4000.0,1,2,1,0
56.0,17,5,1,2,0,1,1,4,1,1,2,2,2,0.0,6,0,1,1
16.0,13,5,1,2,1,1,1,0,1,1,2,2,2,0.0,6,0,1,1
52.0,19,5,1,2,0,5,1,4,1,2,2,2,2,0.0,6,0,8,0
57.0,15,1,2,2,0,4,1,4,1,2,2,2,2,0.0,6,0,1,1
31.0,19,1,2,2,0,5,3,4,1,2,2,2,2,0.0,6,2,1,0
50.0,1,1,2,2,0,5,1,4,1,2,2,2,2,0.0,6,2,8,0
18.0,16,5,1,2,0,1,1,4,4,1,2,2,2,5000.0,1,0,1,0
64.0,17,1,1,2,0,1,1,4,2,1,2,2,2,16900.0,6,0,6,1
58.0,21,3,1,2,0,4,1,4,1,2,2,2,2,23600.0,1,0,1,0
19.0,16,5,2,2,0,1,1,4,4,1,2,2,2,20000.0,1,2,1,0
26.0,19,1,2,2,0,1,1,4,1,1,2,2,2,0.0,6,2,1,0
20.0,19,5,2,2,0,1,1,4,2,1,2,2,2,0.0,6,2,1,0
29.0,15,1,1,2,0,5,1,4,1,2,2,2,2,14400.0,1,0,8,1
23.0,16,3,2,2,0,1,1,4,2,1,2,2,2,12000.0,6,2,1,0
28.0,16,5,1,2,0,5,1,4,4,2,2,2,2,22000.0,1,0,8,0
27.0,21,1,2,2,0,1,3,4,1,1,2,2,2,0.0,6,1,1,0
25.0,15,1,1,2,0,1,1,4,1,1,2,2,2,20000.0,1,0,8,0
24.0,20,5,1,2,0,1,1,4,1,1,2,2,2,4800.0,1,0,1,0
60.0,16,3,2,1,0,1,1,4,4,1,2,2,2,280.0,6,0,1,1
41.0,16,4,2,2,0,1,1,4,1,1,2,2,2,20000.0,1,2,8,1
18.0,18,5,2,2,0,1,1,4,4,1,2,2,2,7000.0,1,2,6,0
35.0,16,5,1,2,0,5,1,4,1,2,2,2,2,18200.0,1,0,1,0
54.0,15,4,1,1,0,1,3,4,2,1,2,1,2,7200.0,6,0,1,1
62.0,16,1,2,2,0,4,1,4,1,2,2,2,2,8000.0,1,0,8,0
22.0,20,5,1,2,0,1,1,4,2,1,2,2,2,10000.0,1,0,1,0
17.0,13,5,1,2,2,1,1,4,1,1,2,2,2,0.0,6,0,1,0
41.0,1,3,2,2,0,4,1,4,4,2,2,2,2,22100.0,1,1,6,1
26.0,21,5,2,2,0,4,1,4,1,2,2,2,2,0.0,6,2,6,1
33.0,18,1,2,2,0,1,1,4,4,1,2,2,2,0.0,6,2,2,0
60.0,5,1,2,2,0,5,1,4,1,2,2,2,2,0.0,6,0,1,1
15.0,12,5,2,1,1,1,1,0,4,1,2,2,2,0.0,0,2,1,0
45.0,21,1,2,2,0,3,1,4,1,1,2,2,2,0.0,6,1,6,0
22.0,16,5,2,2,0,1,1,4,4,1,2,2,2,19000.0,1,2,1,0
16.0,13,5,1,2,7,1,1,0,1,1,2,2,2,0.0,6,0,6,0
56.0,11,1,1,2,0,5,1,4,1,2,2,2,2,12000.0,1,0,1,1
47.0,20,1,2,2,0,1,1,4,1,1,2,2,2,0.0,6,2,1,0
40.0,18,1,2,2,0,1,1,4,1,1,2,2,2,17000.0,1,2,8,1
35.0,16,5,1,2,0,4,1,4,1,2,2,2,2,29000.0,1,0,1,0
15.0,12,5,2,2,2,1,1,0,1,1,2,2,2,0.0,0,2,2,0
57.0,16,5,1,2,0,5,1,4,1,2,2,2,2,18000.0,1,0,6,1
22.0,14,5,2,2,0,1,1,4,3,1,2,2,2,0.0,6,2,7,1
17.0,14,5,2,2,0,5,1,4,1,2,2,2,2,600.0,1,2,8,0
38.0,21,1,1,2,0,1,1,4,1,1,2,2,2,7500.0,1,0,1,0
23.0,12,5,1,2,0,1,1,4,1,1,2,2,2,1200.0,6,0,8,1
53.0,21,1,2,2,0,4,1,4,1,2,2,2,2,30000.0,1,0,1,0
20.0,16,5,2,2,0,1,1,4,1,1,2,2,2,10000.0,1,2,6,0
46.0,19,5,2,2,0,1,1,4,1,1,2,2,2,0.0,6,2,1,1
19.0,1,5,1,2,0,1,1,4,4,1,2,2,2,3000.0,1,0,6,0
24.0,16,5,2,2,0,5,1,4,4,2,2,2,2,15000.0,1,1,1,1
15.0,12,5,2,2,7,1,1,0,1,1,2,2,2,0.0,0,2,8,0
22.0,16,5,2,2,0,3,1,4,2,1,2,2,2,4000.0,6,2,9,0
62.0,21,5,1,1,0,1,1,4,1,1,1,1,2,15600.0,6,0,1,1
57.0,22,1,1,2,0,3,1,4,2,1,2,2,2,14800.0,3,0,1,0
21.0,19,5,2,2,0,1,1,4,1,1,2,2,2,0.0,6,2,6,0
18.0,18,5,2,2,0,1,1,4,2,1,2,2,2,0.0,6,2,9,0
39.0,19,5,2,2,0,1,1,4,1,1,2,2,2,30000.0,1,2,5,0
18.0,14,5,2,2,0,1,1,4,1,1,2,2,2,0.0,6,2,1,1
63.0,21,3,2,2,0,4,1,4,1,2,2,2,2,21500.0,1,0,6,0
60.0,9,5,2,2,0,5,1,4,1,2,2,2,2,18300.0,1,0,1,0
19.0,18,5,1,2,0,1,1,4,1,1,2,2,2,2000.0,6,0,1,0
41.0,19,3,2,2,0,1,1,4,1,1,2,2,2,13000.0,3,2,1,0
30.0,1,1,1,1,0,1,1,4,1,1,2,2,2,23800.0,1,0,1,0
42.0,15,1,2,2,0,5,1,4,1,2,2,2,2,0.0,6,2,1,0
57.0,21,1,2,2,0,1,1,4,1,1,2,2,2,0.0,6,0,6,0
56.0,13,3,2,1,0,1,3,4,2,1,2,2,2,28400.0,1,0,6,0
27.0,19,1,2,2,0,1,1,4,2,1,2,2,2,8000.0,1,2,1,0
16.0,12,5,1,2,7,1,3,0,1,1,2,2,2,0.0,6,0,1,0
18.0,14,5,1,2,0,1,1,4,2,1,2,2,2,0.0,6,0,1,1
23.0,19,5,2,2,0,1,1,4,2,1,2,2,2,23500.0,1,2,1,0
45.0,16,5,2,2,0,1,1,4,2,1,2,2,2,10000.0,3,2,9,0
52.0,19,1,1,2,0,5,1,4,1,2,2,2,2,30000.0,1,0,1,1
16.0,13,5,1,2,7,1,1,0,2,1,2,2,2,8000.0,1,0,1,0
47.0,21,5,1,2,0,1,1,4,2,1,2,2,2,0.0,3,0,1,0
47.0,19,3,1,2,0,1,1,3,1,1,2,2,2,28000.0,1,0,1,1
17.0,14,5,1,2,0,1,3,4,1,1,2,2,2,0.0,6,0,8,1
61.0,21,4,2,1,0,4,3,4,1,2,2,2,2,12700.0,6,0,6,1
63.0,19,5,1,2,0,1,1,4,1,1,2,2,2,0.0,6,0,2,1
22.0,19,5,1,2,0,1,1,4,1,1,2,2,2,4000.0,1,0,8,1
29.0,16,5,1,2,0,1,1,4,1,1,2,2,2,11000.0,1,0,1,1
40.0,22,5,2,2,0,4,1,4,2,2,2,2,2,0.0,6,2,1,1
22.0,19,5,1,2,0,5,1,4,1,2,2,2,2,30000.0,1,0,9,0
16.0,13,5,1,2,5,1,1,0,1,1,2,2,2,900.0,6,0,1,1
17.0,13,5,1,1,1,1,1,4,2,1,2,2,1,0.0,6,0,6,1
30.0,16,1,2,2,0,1,1,4,2,1,2,2,2,0.0,6,2,1,1
19.0,19,5,1,2,0,1,1,4,1,1,2,2,2,0.0,6,0,1,0
64.0,16,1,2,2,0,4,1,4,1,2,2,2,2,0.0,6,0,6,0
15.0,10,5,1,2,7,3,1,0,1,1,2,2,2,0.0,0,0,7,0
55.0,16,2,2,1,0,1,1,4,4,1,2,2,2,24000.0,6,0,1,1
30.0,18,5,1,1,0,1,1,4,1,1,2,2,2,0.0,6,0,8,1
26.0,18,1,2,2,0,1,1,4,1,1,2,2,2,22000.0,1,2,9,1
29.0,22,5,2,2,0,1,3,4,2,1,2,2,2,25000.0,1,2,1,0
16.0,13,5,1,2,0,1,3,0,1,1,2,2,2,0.0,6,0,2,1
57.0,1,1,2,2,0,5,1,4,1,2,2,2,2,25000.0,1,0,8,0
17.0,13,5,2,2,1,1,1,4,1,1,2,2,2,0.0,6,2,1,1
28.0,12,5,1,2,0,1,1,4,4,1,2,2,2,12000.0,3,0,1,0
49.0,16,1,2,2,0,5,3,4,1,2,2,2,2,18400.0,6,2,6,0
18.0,18,5,2,2,0,1,3,4,2,1,2,2,2,6200.0,6,2,1,0
63.0,19,3,1,2,0,4,1,4,1,2,2,2,2,0.0,6,0,6,1
32.0,16,1,2,2,0,1,3,4,1,1,2,2,2,0.0,6,2,8,1
21.0,18,5,2,1,0,4,1,4,1,2,2,2,1,720.0,3,2,1,0
42.0,21,1,2,2,0,4,1,4,1,2,2,2,2,0.0,6,2,1,0
25.0,19,5,1,2,0,1,3,4,2,1,2,2,2,30000.0,1,0,1,0
40.0,14,1,2,1,0,1,1,4,4,1,2,1,2,0.0,6,2,1,0
64.0,14,5,1,2,0,1,1,4,2,1,2,2,2,24700.0,6,0,1,1
24.0,21,5,1,2,0,1,1,4,2,1,2,2,2,17000.0,6,0,1,1
43.0,21,1,2,2,0,1,1,4,1,1,2,2,2,0.0,6,2,6,0
29.0,19,5,1,2,0,1,1,4,1,1,2,2,2,0.0,6,0,1,0
17.0,14,5,1,2,1,1,1,4,1,1,2,2,2,0.0,6,0,1,1
49.0,13,5,2,2,0,1,3,4,1,1,2,2,2,6000.0,6,2,1,1
59.0,9,3,2,2,0,5,1,4,1,2,2,2,2,19200.0,1,0,1,0
38.0,21,4,1,2,0,1,1,4,2,1,2,2,2,4400.0,1,0,1,1
63.0,21,5,1,2,0,1,1,4,1,1,2,2,2,26000.0,6,0,1,0
41.0,13,1,2,2,0,5,1,4,1,2,2,2,2,0.0,6,2,6,0
38.0,21,5,1,1,0,5,1,4,1,2,1,1,1,0.0,6,0,8,0
20.0,19,5,2,2,0,1,3,4,1,1,2,2,2,4080.0,1,2,6,0
48.0,16,1,2,2,0,5,1,4,4,2,2,2,2,28000.0,1,2,1,0
50.0,21,1,2,2,0,4,1,4,1,2,2,2,2,0.0,6,2,6,0
31.0,16,5,2,2,0,1,3,4,1,1,2,2,2,25000.0,1,2,1,1
18.0,16,5,2,2,0,1,3,4,1,1,2,2,2,600.0,6,2,8,0
38.0,16,1,2,1,0,4,1,4,1,2,1,2,2,18000.0,1,2,8,0
43.0,21,1,2,1,0,1,1,4,1,1,2,2,2,15000.0,1,2,1,0
26.0,19,1,2,2,0,1,3,4,1,1,2,2,2,0.0,3,2,1,0
32.0,17,5,2,2,0,3,1,4,1,1,2,2,2,0.0,6,2,6,1
16.0,13,5,2,2,1,1,1,0,2,1,2,2,2,140.0,1,2,6,0
22.0,21,5,2,2,0,4,1,4,1,2,2,2,2,3700.0,1,2,6,0
21.0,16,5,1,2,0,1,1,4,1,1,2,2,2,3000.0,1,0,1,1
19.0,16,5,2,1,0,4,1,4,4,2,2,1,2,8000.0,1,2,1,1
55.0,9,1,2,2,0,5,1,4,1,2,2,2,2,0.0,6,0,1,0
18.0,16,5,1,2,0,1,1,4,1,1,2,2,2,3000.0,6,0,1,0
28.0,21,1,2,2,0,1,3,4,2,1,2,2,2,13000.0,1,1,1,0
64.0,16,3,1,2,0,1,3,2,1,1,2,2,2,850.0,6,0,1,1
26.0,19,5,1,2,0,1,3,4,1,1,2,2,2,16000.0,1,0,8,0
36.0,19,5,2,2,0,1,1,4,1,1,2,2,2,26000.0,1,2,8,0
62.0,14,1,2,1,0,1,1,4,1,1,2,2,2,9700.0,6,0,2,1
56.0,15,5,2,2,0,4,1,4,4,2,2,2,2,21000.0,1,0,1,1
46.0,20,1,2,2,0,1,1,4,4,1,2,2,2,12000.0,1,2,1,1
58.0,9,1,1,2,0,5,1,4,1,2,2,2,2,7900.0,1,0,8,0
53.0,15,2,2,2,0,4,1,4,1,2,2,2,2,12000.0,1,0,8,1
59.0,14,1,1,1,0,1,3,4,1,1,2,2,2,9600.0,6,0,1,1
30.0,19,1,2,2,0,1,1,4,2,1,2,2,2,3600.0,1,2,8,0
24.0,19,5,1,2,0,1,1,4,1,1,2,2,2,0.0,6,0,6,1
27.0,16,5,2,2,0,1,3,4,1,1,2,2,2,18600.0,1,2,8,1
28.0,19,4,2,2,0,1,3,4,1,1,2,2,2,14400.0,2,2,1,0
37.0,21,1,2,2,0,5,1,4,1,2,2,2,2,0.0,3,2,6,0
56.0,16,3,1,1,0,1,3,2,2,1,2,2,2,0.0,6,0,1,0
39.0,18,1,2,2,0,5,1,4,1,2,2,2,2,10500.0,1,2,6,1
23.0,21,5,2,2,0,1,3,4,1,1,2,2,2,10000.0,1,2,8,1
44.0,15,1,2,2,0,4,1,4,4,2,2,2,2,0.0,6,2,6,1
19.0,16,5,1,1,0,1,1,4,2,1,2,1,2,1700.0,6,0,9,0
47.0,16,1,2,2,0,4,1,4,3,2,2,2,2,11000.0,6,2,6,0
41.0,16,1,1,2,0,4,1,4,1,2,2,2,2,5000.0,1,0,8,0
21.0,19,5,1,2,0,1,1,4,4,1,2,2,2,0.0,6,0,1,1
30.0,21,1,1,2,0,5,2,4,1,2,2,2,2,10000.0,1,0,6,0
40.0,22,1,2,2,0,1,1,4,4,1,2,2,2,0.0,6,2,1,0
23.0,16,5,1,2,0,1,1,4,1,1,2,2,2,16000.0,1,0,1,0
54.0,15,1,2,2,0,4,1,4,1,2,2,2,2,23000.0,1,0,8,0
59.0,19,4,2,2,0,1,1,4,4,1,2,2,2,0.0,3,0,1,0
35.0,21,3,2,2,0,4,1,4,1,2,2,2,2,20000.0,1,2,1,1
30.0,16,5,1,1,0,1,3,4,1,1,2,2,1,0.0,6,0,2,1
63.0,1,1,1,2,0,1,1,4,4,1,2,2,2,0.0,6,0,1,0
52.0,20,1,2,2,0,4,1,4,1,2,2,2,2,20000.0,6,0,6,0
29.0,16,5,1,2,0,1,1,4,4,1,2,2,2,0.0,6,0,2,1
21.0,19,5,1,2,0,5,1,4,1,2,2,2,2,0.0,6,0,6,0
15.0,12,5,2,2,7,1,1,0,1,1,2,2,2,4800.0,0,2,8,1
19.0,16,5,2,1,0,1,1,4,4,1,2,2,1,0.0,6,2,1,1
17.0,14,5,2,2,3,4,1,4,1,2,2,2,2,0.0,6,2,6,1
17.0,14,5,1,2,1,1,1,4,1,1,2,2,2,2000.0,1,0,1,0
49.0,16,5,2,2,0,5,1,4,1,2,2,2,2,25000.0,1,2,8,0
17.0,14,5,2,2,1,1,1,4,4,1,2,2,2,0.0,6,2,1,1
32.0,19,4,2,2,0,4,3,4,1,2,2,2,2,20000.0,1,2,1,0
55.0,19,1,2,2,0,4,1,4,4,2,2,2,2,12000.0,1,0,6,0
19.0,18,5,1,2,0,1,1,4,1,1,2,2,2,0.0,6,0,6,0
59.0,17,5,1,2,0,1,1,4,1,1,2,2,2,7500.0,6,0,1,1
52.0,19,3,2,2,0,1,3,4,3,1,2,2,2,24000.0,1,0,8,0
25.0,19,5,1,2,0,1,1,4,2,1,2,2,2,11200.0,1,0,2,0
16.0,14,5,2,2,3,1,1,0,1,1,2,2,2,0.0,6,2,8,1
25.0,12,5,1,2,0,1,1,4,1,1,2,2,2,20000.0,1,0,1,0
22.0,19,5,1,2,0,4,1,4,1,2,2,2,2,16700.0,1,0,1,1
19.0,16,5,1,2,0,1,3,4,1,1,2,2,2,0.0,6,0,1,0
52.0,23,1,2,2,0,1,1,4,4,1,2,2,2,1000.0,1,0,1,0
28.0,17,1,1,2,0,1,1,4,1,1,2,2,2,22400.0,1,0,1,1
35.0,19,1,2,2,0,1,1,4,2,1,2,2,2,0.0,6,2,1,0
23.0,16,1,2,2,0,1,3,4,2,1,2,2,2,21700.0,1,2,1,1
20.0,16,5,1,2,0,1,1,4,1,1,2,2,2,30000.0,1,0,8,0
23.0,16,5,1,2,0,3,1,4,4,1,2,2,2,20800.0,1,0,1,0
28.0,10,1,2,2,0,1,1,4,1,1,2,2,2,0.0,6,2,1,1
23.0,16,1,1,2,0,1,1,4,1,1,2,2,2,14000.0,1,0,1,1
23.0,20,5,1,2,0,1,1,4,4,1,2,2,2,13200.0,1,0,1,0
34.0,16,1,1,2,0,1,1,4,1,1,2,2,2,23000.0,1,0,1,1
18.0,18,5,2,2,0,1,3,4,1,1,2,2,2,0.0,6,2,6,0
52.0,15,5,2,2,0,1,3,4,2,1,2,2,2,11000.0,1,0,2,1
32.0,14,1,2,2,0,1,1,4,4,1,2,2,2,30000.0,1,2,1,0
53.0,11,1,2,2,0,5,1,4,1,2,2,2,2,20000.0,1,0,8,0
60.0,15,3,2,2,0,1,1,4,4,1,2,2,2,17730.0,6,0,1,1
33.0,14,5,2,2,0,1,1,4,1,1,2,2,2,16900.0,6,2,2,1
56.0,16,3,1,2,0,1,1,4,1,1,2,2,2,28000.0,1,0,2,1
21.0,19,5,2,2,0,1,1,4,1,1,2,2,2,14400.0,1,2,1,0
23.0,21,1,2,2,0,5,1,4,1,2,2,2,2,5000.0,1,2,6,0
45.0,17,5,2,2,0,1,1,4,1,1,2,2,2,0.0,6,2,1,0
34.0,16,1,1,2,0,3,3,4,1,1,2,2,2,7200.0,1,0,8,0
23.0,17,1,2,2,0,1,1,4,2,1,2,2,2,24000.0,1,2,2,1
15.0,13,5,2,2,1,1,1,0,4,1,2,2,2,0.0,0,2,1,1
33.0,20,1,2,2,0,5,1,4,1,2,2,2,2,6000.0,6,1,8,0
57.0,7,1,1,2,0,5,1,4,1,2,2,2,2,18000.0,1,0,3,0
53.0,16,1,2,1,0,4,1,4,1,2,2,2,2,25000.0,2,0,6,1
